"MTSYSTEMID","{9A360531-D935-4676-952A-5BF35A5CFE80}"
"MTZ_Inst_Common_DEFVIEW","{21D098B3-D330-4138-A0D5-95B409073F69}"
"DM_ZAY_INFO_structtype","{E5479AB9-93B6-4EFC-A3D8-77B9F5B818B7}"
"DM_ZAY_INFO_DEFVIEW","{73C12ED9-EE98-4FCB-9D04-F13B7A4A0A88}"
"DM_ZAY_DOP_structtype","{9AA32D19-75DA-4057-89D8-C7B83AD47D00}"
"DM_ZAY_DOP_DEFVIEW","{7E7F6934-01D1-4A92-98CD-C54C080B26C2}"
"DM_ZTYPE_INFO_structtype","{E844C921-DE85-4451-8B99-8C14E40CF45E}"
"DM_ZTYPE_INFO_DEFVIEW","{CC381546-1BCF-44DB-9272-3C02C9C7020F}"
"Rates_TDEFVIEW","{3A97B657-6CEF-460C-97EE-37AF63EE5BE2}"
"RatesDes_structtype","{5DA14849-4BDE-4F8C-A6EE-ECEA68AE9E1A}"
"RatesDes_DEFVIEW","{3A9F5652-1E96-4401-BA8A-021171D80E80}"
"MonayFlow_TDEFVIEW","{EFD864E0-EF80-49FD-8D96-38158554A0ED}"
"rMFlowsMPR_structtype","{055A7D5D-70D5-4B1A-9C3C-17C2D4C6FE5C}"
"rMFlowsMPR_DEFVIEW","{F66B1F5E-BADF-4A94-88FD-57830F1EA0FA}"
"rMFlowsRED_structtype","{33E8290D-5C7C-451E-8B06-4086FADE99ED}"
"rMFlowsRED_DEFVIEW","{116297E8-28A8-46E7-8CDD-FB0782FFB70A}"
"MonayFlowDes_structtype","{470C08C1-5824-42BB-A0C3-A677202484AF}"
"MonayFlowDes_DEFVIEW","{1AE07641-9A57-4179-B02F-1FA30EBC4A13}"
"rMonREExps_structtype","{6FAD7121-6ADA-406A-8DDD-943490F777C0}"
"rMonREExps_DEFVIEW","{BD7FD9C6-5A54-44BE-8660-6134B7AFD991}"
"FileTypeDes_structtype","{22A95787-456F-42AF-AC00-E44692BA8FFA}"
"FileTypeDes_DEFVIEW","{950E0262-811F-46AA-9B21-1330DB54C3AF}"
"PhotoTypeDes_structtype","{F559FB5A-0E98-4FF4-8DC7-798D59AC59C1}"
"PhotoTypeDes_DEFVIEW","{C800D46B-B8C9-4F69-BEC7-D5DC6568F07D}"
"RepairKindDes_structtype","{3D167BFD-BE04-42EF-8882-D875EB8DFD54}"
"RepairKindDes_DEFVIEW","{554AD207-C694-4D56-B26D-97B773374579}"
"RepProject_TDEFVIEW","{4E0801DC-19CD-492A-B537-31830AD59EF5}"
"RepProjectBeh_structtype","{A3AE4A23-BD29-410D-A434-1EE4420A4C7A}"
"RepProjectBeh_DEFVIEW","{311E1F2F-F00D-4238-BFD4-8906E15D935A}"
"rRepREDoc_structtype","{FF38D2B4-8640-4D42-8A5F-5E988EB81F35}"
"rRepREDoc_DEFVIEW","{1C1CE4F7-E13E-415E-926B-31252A0F00F8}"
"rRepReq713_structtype","{773D7607-0405-4149-B89C-660BDE4AEB25}"
"rRepReq713_DEFVIEW","{99E4B660-F2B1-4ECD-89D8-0977258D0FC1}"
"rRepReq711_structtype","{70A6E4C6-CE35-4A87-ADED-C30ED9C6F6DE}"
"rRepReq711_DEFVIEW","{8C28B94A-3CEB-4B8F-89BC-96E953E26D98}"
"RepProjectDes_structtype","{B7AB3A72-6319-406B-8AEA-DD58C8DD4A76}"
"RepProjectDes_DEFVIEW","{76831F46-0D41-463A-93F4-68D61629565C}"
"rRepMaps_structtype","{FFEB362F-BE44-4450-B387-1066B1EE690B}"
"rRepMaps_DEFVIEW","{A4C9ABD4-9067-4E0D-96FC-C94AC367B091}"
"RightTypeDes_structtype","{51589FF2-8874-4489-9B20-DB3F0A895C8A}"
"RightTypeDes_DEFVIEW","{85ED9291-5D3C-44B0-963C-8006CD962730}"
"Req75_TDEFVIEW","{C8FBE041-06C8-49E3-96B3-B592DEF0FE2C}"
"rReqLan75_structtype","{51467531-E4F3-46D7-BBFC-806458781CBB}"
"rReqLan75_DEFVIEW","{7E79B715-EE19-47B3-A56D-B6225BA5EC89}"
"Req75Des_structtype","{4CD33469-80B6-40CB-8438-68984C05C06A}"
"Req75Des_DEFVIEW","{15CC180B-8B10-4B80-90E3-7CFEBF57C382}"
"Req75Strs_structtype","{933AFDD3-86FE-4943-AB5A-67E41440BBDF}"
"Req75Strs_DEFVIEW","{D8299BD8-CDA7-4F4E-8D6E-8751C7A0EAAE}"
"rReqPEO75_structtype","{351CEA40-1A03-467E-8CD3-E03156AE1C97}"
"rReqPEO75_DEFVIEW","{36C77104-9340-4439-8C26-4D0E14BBE4F3}"
"rReqSEO75_structtype","{17FAAD9A-BBDE-4550-A755-A6D5B63D4039}"
"rReqSEO75_DEFVIEW","{44E8AF9A-7B9D-4894-A02F-83D75F134AC5}"
"EndUseDes_structtype","{9240F83E-62E2-456A-942B-E10D42F07BD6}"
"EndUseDes_DEFVIEW","{74206F9D-2E1A-4A8F-91E8-62FD509AEADD}"
"InspTypeDes_structtype","{3CF682E8-708F-4A73-822D-4E41F803F41B}"
"InspTypeDes_DEFVIEW","{4F649654-46CB-479A-AEF1-FA4146CB2655}"
"Req73_TDEFVIEW","{994F7BB8-0C4C-43F3-BC77-240980E3E76D}"
"Req73Des_structtype","{CBD3503D-F97A-404D-88EB-EA13ABB7AB52}"
"Req73Des_DEFVIEW","{BE7E8A2F-3AC9-4C75-BFDF-9EE8197F9F37}"
"rReq73Lan_structtype","{623134DB-F299-41AF-B8B5-6CDF4D8358BF}"
"rReq73Lan_DEFVIEW","{2D86862F-0237-4E27-9C61-DC248049FA1A}"
"Req73Strs_structtype","{6B310702-204C-4B85-8EB0-A81FC40B910E}"
"Req73Strs_DEFVIEW","{5E86EC97-E190-47F0-8F41-FB9FB0704F6A}"
"rReq73SEO_structtype","{C9010C66-9EDB-47CC-9F6D-D24F01FD09AB}"
"rReq73SEO_DEFVIEW","{46B5CF3E-1653-4865-95C8-8014D2396E8B}"
"rReq73PEO_structtype","{F2BFD3A2-0702-4F78-81FC-EA90709C3213}"
"rReq73PEO_DEFVIEW","{BC4185BA-BCBC-4974-B34D-F6CD2B387E57}"
"Req713_TDEFVIEW","{425FFF39-E2C5-4025-86C3-72C9891D8FA0}"
"rReqRep713_structtype","{4B5127DA-0BA2-4BF3-8AD2-0A899B4571E3}"
"rReqRep713_DEFVIEW","{EFF490A6-2E46-4FBF-9769-8996A66F6BBC}"
"Req713Des_structtype","{4DF84036-2707-4415-ACC5-9161D0BA8306}"
"Req713Des_DEFVIEW","{B55A46EE-3D03-4980-AFBB-163A24E614E7}"
"Req713Strs_structtype","{B6F26243-5D07-40C1-8812-12CE01764EC2}"
"Req713Strs_DEFVIEW","{6AF03061-22F7-43AC-9076-18769E9A02DD}"
"MeterTools_TDEFVIEW","{852A7B45-2EEA-4E19-9FBE-F533E43710CA}"
"MeterToolsDes_structtype","{231797F0-279E-4B32-9BD9-76E10BF3909C}"
"MeterToolsDes_DEFVIEW","{A8520AD1-CFCB-4B8A-B16C-28903233FA2F}"
"Req76_TDEFVIEW","{C9C6CEE0-9DF8-47F5-9578-CBD2172D8AA2}"
"Req76Des_structtype","{A53F4550-9654-46C9-88C4-19ABE2E49528}"
"Req76Des_DEFVIEW","{C90A9C58-DAA9-40A0-AFCF-CB263C7623B8}"
"Req76Strs_structtype","{5622664E-EA34-44A4-9CAD-8822495C8991}"
"Req76Strs_DEFVIEW","{E669F248-5C88-433C-BEC3-EC1E3693A5DC}"
"Req71_TDEFVIEW","{D47B240B-7276-47F7-9C93-477BABD7CA85}"
"Req71Strs_structtype","{CD714821-E915-4C43-B8D0-B04B1DE5FC26}"
"Req71Strs_DEFVIEW","{C5DB93B2-B505-47BC-B065-67DC55CD367E}"
"rReq71Lan_structtype","{3CFDEF56-BA1B-48A8-887B-CBBC4BC14054}"
"rReq71Lan_DEFVIEW","{6891571C-F85D-46C6-BC3A-1A6C281FA89A}"
"Req71Des_structtype","{697D1F61-121A-44CD-B5DC-B3EC30732334}"
"Req71Des_DEFVIEW","{6DF9223F-649D-4449-BA96-3BF9B61B751A}"
"rReq71PEO_structtype","{1A780F09-88ED-40CA-837F-3163664083B1}"
"rReq71PEO_DEFVIEW","{575C3184-0D8D-4495-8756-676F471CEBFE}"
"rReq71SEO_structtype","{7607EB1D-AD3B-474A-8B88-FF629DEA5073}"
"rReq71SEO_DEFVIEW","{9CB8460C-392C-47E0-9B1A-D85289E5D9CE}"
"PEOFunDes_structtype","{04B1A8B1-CF09-439D-9FD1-4E21A724F549}"
"PEOFunDes_DEFVIEW","{8FC2080A-E1E9-4AE5-A76E-068C39646520}"
"MPR_TDEFVIEW","{837BC905-E1EE-4DC7-BD95-6E10F02624B5}"
"MPRDes_structtype","{F24CF8D4-1A8E-4AE7-8F9E-953F0D389EE8}"
"MPRDes_DEFVIEW","{903B1B32-32D6-4AC5-8456-62ACE90D9FBF}"
"rMPRLands_structtype","{395CE3B3-05A8-402F-977B-638488AE2DED}"
"rMPRLands_DEFVIEW","{553B545C-FFF8-4791-9191-8A18B5144DAB}"
"rMPRMFlows_structtype","{06E362F4-395A-4D5D-9D67-559A05B44FAD}"
"rMPRMFlows_DEFVIEW","{F0A293BB-04BE-4122-8B07-D43188C4214D}"
"rMPRPEOs_structtype","{DF694EF8-D6D0-40AC-A327-08D510FDF2C2}"
"rMPRPEOs_DEFVIEW","{B9551B1E-DE05-45E3-A111-8C9DA0C0248A}"
"rMPRSEOs_structtype","{FE489E52-266E-43F9-9402-237E64A59A6C}"
"rMPRSEOs_DEFVIEW","{0D774FB4-9A15-46F8-9F3A-7568080E2B9E}"
"rMPRREDs_structtype","{7FF7813E-B38B-4BDE-9228-A2C5B9567C90}"
"rMPRREDs_DEFVIEW","{2413A728-33B4-400B-B8CB-C10D8ABD09EC}"
"rMPRREExps_structtype","{683EB9B9-899B-4A44-B36C-4627C09975C1}"
"rMPRREExps_DEFVIEW","{28124FB8-1D56-4661-89B4-714778ABFA68}"
"MPRBeh_structtype","{72520FB6-198D-4F5F-8625-1BB406936E61}"
"MPRBeh_DEFVIEW","{80C5CBA0-D8F8-450B-955F-D9FAF861DA2F}"
"LandObjTypeDes_structtype","{CD07D2F4-C98C-4077-8DD4-56449986973E}"
"LandObjTypeDes_DEFVIEW","{4AD5616E-0EAD-42F8-A5F7-008F31C8479F}"
"EOCreationWayDes_structtype","{30B52F7A-607D-498C-9932-66B6CEF45AC1}"
"EOCreationWayDes_DEFVIEW","{A08488A8-7B73-46DC-811F-2FB6D2CD786E}"
"RE_EClassDes_structtype","{5D1B6989-7611-4500-B7DC-993CDF099220}"
"RE_EClassDes_DEFVIEW","{0C8C4FDE-0793-4AAD-87A7-267E1A5EB682}"
"PEO_TDEFVIEW","{A0367E7F-B960-4DCF-8F2B-42DA8AD95490}"
"rPEORIG_structtype","{E795BCBF-366C-455A-AA25-17CFCF13F1B8}"
"rPEORIG_DEFVIEW","{1244ED3D-CE3A-46BC-B859-CD593F0BB7AC}"
"rPEOReq75_structtype","{F643CDCC-801E-4439-B712-41E4EE449F89}"
"rPEOReq75_DEFVIEW","{9B978037-E014-4A9E-9BD4-AEECAD83C0FB}"
"rPEOMPRs_structtype","{9D62AC30-3364-4096-B29C-15DDBF42F96C}"
"rPEOMPRs_DEFVIEW","{8861DB83-E0C6-4E52-8A04-CE2121D9408F}"
"UsedRess_structtype","{0C225C47-E971-41EE-847C-F84A59015425}"
"rPEOMeters_structtype","{81174F62-9AD4-4155-8428-2522D28C3EEF}"
"rPEOMeters_DEFVIEW","{CC637F51-5AEE-471B-BC28-E019E730B8D5}"
"PEODes_structtype","{56E2FA60-5CFA-45BA-91B4-A7EE0C7275CE}"
"PEODes_DEFVIEW","{E721983F-70C9-435D-A7FA-7E3D183CDEAB}"
"PEODescrs_structtype","{607FB0DE-A6FE-4F62-98B4-BE6CB942C09B}"
"PEODescrs_DEFVIEW","{2D92EC35-ED60-461A-B3AF-F7B1252FB043}"
"rPEOTools_structtype","{9DE8A67A-B861-4CD7-86CC-403784F3B47D}"
"rPEOTools_DEFVIEW","{FC39A216-6BAA-47A7-A750-A421E85E982A}"
"PEOMFlow_structtype","{F0EE5B78-52C1-408B-BE29-02631B3A2C33}"
"PEOMFlow_DEFVIEW","{9713679F-5A05-4F07-934D-919B4A642CC6}"
"rPEOREP_structtype","{758EED4E-5B71-4A92-8796-34FB341470D5}"
"rPEOREP_DEFVIEW","{C34008BD-2AFD-42E6-9BB8-9CA5AB3B24C7}"
"rPEOReq71_structtype","{0D382E36-D481-43FF-B733-7CDB5B001DE4}"
"rPEOReq71_DEFVIEW","{D4425813-B537-4ED3-B92F-8D99C18A736D}"
"PEOMFExps_structtype","{D6BF056B-26CC-47A7-8A79-B88F424ABB83}"
"PEOMFExps_DEFVIEW","{6F012CEF-55E7-4E3B-B6A1-8CB6326D50A2}"
"rPEOReq73_structtype","{AAF7F668-C99B-4246-BD2F-0EC4FC4FA2BE}"
"rPEOReq73_DEFVIEW","{4A04AFD9-C239-4B7C-B298-EB70EDDDCC4A}"
"rPEOREDoc_structtype","{01DD01B0-318E-4C77-9DB4-447689D671BC}"
"rPEOREDoc_DEFVIEW","{5986E0CC-7007-4750-966E-8C9214DFEA9D}"
"rPEORatCat_structtype","{971A8467-5EB6-43D2-B27C-7EBB83D1A35B}"
"rPEORatCat_DEFVIEW","{048858E0-D240-45DD-924C-439B62F41D4F}"
"rPEOFlors_structtype","{162C9508-4E7F-4CAE-9CFF-C3B69620C7AD}"
"rPEOFlors_DEFVIEW","{C4079B68-1818-4041-A729-387FBCD9622B}"
"rPEOREV_structtype","{E32DD3A6-A19B-4A5D-9856-F22B0F9EC2B9}"
"rPEOREV_DEFVIEW","{2D1469E9-400F-4994-B539-03B0F3EF0A24}"
"rPEOPhotos_structtype","{5A92F8B8-AE05-46AF-A402-B2D790E727F4}"
"rPEOPhotos_DEFVIEW","{8F3E8C0A-27D7-4BCD-ADB0-A5A56FE86AD8}"
"DocFile_TDEFVIEW","{1ED41844-6F20-45FA-9C69-DF6A38B15393}"
"DocFileDes_structtype","{60EC75E0-FF06-421B-911F-CCDC565AD336}"
"DocFileDes_DEFVIEW","{B73F916B-D6F4-4CB4-8260-DEB3DC2BF37B}"
"OPFDes_structtype","{7404F1CB-5B7F-4F27-8E08-D89E7F59818A}"
"OPFDes_DEFVIEW","{2CE1D937-D855-4CB5-AAD4-05E1B4D7D77F}"
"RETools_TDEFVIEW","{8DBEFA56-CBFC-4638-ADCB-9CF4451C07C2}"
"rRETMeters_structtype","{E1D89A8F-A176-4CBA-BC96-6D69B46EE1BC}"
"rRETMeters_DEFVIEW","{0D48B00D-2F7F-4C72-BD68-530D5C5D7D4A}"
"rToolsRep_structtype","{A5959539-171F-417B-A51F-B3018726A70F}"
"rToolsRep_DEFVIEW","{F7CD8A7C-2301-4F27-BC37-CF9D812CC935}"
"rToolsREDoc_structtype","{148DEFD4-D868-4016-A123-6B3E2DE71560}"
"rToolsREDoc_DEFVIEW","{E85E7C40-5658-4B6A-B0CA-C7E5873482AE}"
"rRETRIG_structtype","{E9142D06-DAFB-4D9B-A12B-606EBF7CD341}"
"rRETRIG_DEFVIEW","{15F263DD-9086-4B4D-AC3C-F3EEC74F6E4D}"
"rToolsREV_structtype","{B2EBEB13-9A78-48E0-B573-9253F7D69298}"
"rToolsREV_DEFVIEW","{B52B59EA-C02B-4A53-AD4E-65A8472510B8}"
"rRETREExp_structtype","{1D1ECB03-49E2-40EE-8963-71FD6760D509}"
"rRETREExp_DEFVIEW","{D2576433-AF35-492F-945C-5BFF556AC613}"
"REToolsDes_structtype","{AC7F608D-5C7D-48FE-94DF-593DCE951D6E}"
"REToolsDes_DEFVIEW","{E94293BD-1B7F-4CFD-B2C2-FD2189A9041C}"
"REToolsBeh_structtype","{EDCD3D22-A48F-4753-9B32-4BA1EBD9F54B}"
"REToolsBeh_DEFVIEW","{E92A3C5E-3338-4DBE-83E2-158BE97B7F0F}"
"SEOUseDes_structtype","{469E8979-7BA7-4FF8-8237-6413CFFC077B}"
"SEOUseDes_DEFVIEW","{38C9823B-A52E-48A8-A65B-A11A55147576}"
"RepairTypeDes_structtype","{2E57BB1B-3BB2-4C90-A137-030774763970}"
"RepairTypeDes_DEFVIEW","{F6B80D5E-7AC8-4DFE-B9B4-DEEF09AAEE73}"
"REExpItemsDes_structtype","{9FFD5E7B-37BA-4D2F-84DD-6B1BE4B3F8B5}"
"REExpItemsDes_DEFVIEW","{193D4937-46E1-4129-8AC4-C7375D54F836}"
"DocTypeDes_structtype","{9026A34B-EF64-4D95-92D2-25A4D745AC48}"
"DocTypeDes_DEFVIEW","{36AF6651-B1FE-469C-B123-698561D56C6A}"
"Req712_TDEFVIEW","{8AFE7B07-31F8-4D90-BA94-D319EDE64D12}"
"Req712Des_structtype","{7F6C617B-F4D8-4632-B93A-09DA3A70295F}"
"Req712Des_DEFVIEW","{5F0C7134-98D0-4D40-9D79-BCC18D24E231}"
"Req712Strs_structtype","{D643DB70-9A70-411F-939B-ED208F03E54D}"
"Req712Strs_DEFVIEW","{5926BA8B-2076-4F41-93E1-5128759F61CF}"
"PEOObjTypeDes_structtype","{54730F96-6E34-42BB-81BB-4D449BE2F63B}"
"PEOObjTypeDes_DEFVIEW","{8B56A4D4-0CDA-4E2A-98F9-B8F150E70C92}"
"SDDepsDes_structtype","{A0363261-B94D-4341-B8DA-8A20C7F20955}"
"SDDepsDes_DEFVIEW","{FE7730A0-294B-48C9-B38D-10365B9E3B84}"
"SEOTypeDes_structtype","{57F9516C-3E86-454C-9C3A-113DA2293178}"
"SEOTypeDes_DEFVIEW","{75BB928A-6B96-4CA7-A8E9-47EB0DDC633B}"
"RegStateDes_structtype","{AA8DAE21-3CE4-415A-88C9-2865933CEDA3}"
"RegStateDes_DEFVIEW","{546C3226-083E-4F9E-9094-D51F96CDBD8B}"
"Photos_TDEFVIEW","{5D0EB86C-865D-4FB5-9DD8-32A768A106F8}"
"PhotosDes_structtype","{91D1F35A-C680-408B-8116-EC9AFE0165A9}"
"PhotosDes_DEFVIEW","{3EAE2B3B-4B54-4E78-B2E9-76AB815EE84D}"
"RERep_TDEFVIEW","{027E79DF-C5CB-438E-B00D-4E640C48C17E}"
"rRepReq77_structtype","{4FDEEACE-029B-4B4A-8D88-2B44C5D51C09}"
"rRepReq77_DEFVIEW","{F105102B-03FA-4E66-9B9F-EE5225BFE32B}"
"RERepDes_structtype","{9D9BD1A3-0503-4B95-8029-435B095B472F}"
"RERepDes_DEFVIEW","{75A793BF-0993-4362-9C2F-6123F500C680}"
"rREPSEO_structtype","{6DED9DF8-B0BB-4458-9968-7C2CCD88AD82}"
"rREPSEO_DEFVIEW","{E6C23D1D-4AA0-4A16-977C-9962DDAD3521}"
"rREPDoc_structtype","{784A07F4-CE84-436B-A8B2-87F071BA7F82}"
"rREPDoc_DEFVIEW","{2997F071-BAC0-49DF-92E5-C746BAA86CCF}"
"rRERREVs_structtype","{B28EB2E4-91D1-45F6-BB86-960CC30EC2A0}"
"rRERREVs_DEFVIEW","{CC35B413-6ADB-47D4-ADF5-C75997197AFC}"
"rRERSubjs_structtype","{ACDBD223-A0CE-4EB1-AEF4-21F9F0B18940}"
"rRERSubjs_DEFVIEW","{F284D58D-87A2-41EE-ADC4-E008EAA9407C}"
"rREPRepCap_structtype","{B259CD16-2FAB-4C73-A77B-E3AAD392E5A3}"
"rREPRepCap_DEFVIEW","{8C1BCC0C-772A-4307-B6B8-3E822E7E23BB}"
"rREPTools_structtype","{474F9B87-EC4E-44FC-AEBF-A81365ACD5CC}"
"rREPTools_DEFVIEW","{F6AE1E6A-05BD-45DD-BEAE-2BF7C865CA0E}"
"rREPLan_structtype","{B4111235-EDA0-4FEE-8F43-1003EB838BF8}"
"rREPLan_DEFVIEW","{60AC2AFF-EB2F-462D-9BF2-849306F63F7B}"
"rREPPEO_structtype","{08008C29-65A0-4BEB-8F1A-491BF69BE0C0}"
"rREPPEO_DEFVIEW","{14214771-2BCA-48B4-9B0E-7A1D6476CF08}"
"RERepExps_structtype","{21273D7E-1B77-4DB1-8B3C-ABAC621AA349}"
"RERepExps_DEFVIEW","{18AE68D1-B1E0-4E5F-8D19-CC5295AB2048}"
"RepDescrs_structtype","{44E4B01C-95D7-447D-86FB-B6CB715ABB57}"
"RepDescrs_DEFVIEW","{C75692DF-D8F0-4483-B159-6CD749841E54}"
"FinSrcDes_structtype","{5EA56734-7F79-446A-A234-8242D3CED845}"
"FinSrcDes_DEFVIEW","{1EC12E62-0AC0-461A-B97A-41A6481942AD}"
"JurPersCodeDes_structtype","{E9FC6BF7-0ACA-4471-8A47-827B8BDA9F8E}"
"JurPersCodeDes_DEFVIEW","{16C0FF4A-1E1A-4447-892A-2CDEF8D14BF5}"
"PEOTypeDes_structtype","{059BA41B-260F-4983-9099-5499B0023C4C}"
"PEOTypeDes_DEFVIEW","{901AE3BD-445D-49AF-8C41-1D49D8BF1D66}"
"REPerm_TDEFVIEW","{ECC6CD6B-A9F1-4A50-97C2-3038022E8B56}"
"rRIGRET_structtype","{F30B4995-B36C-4A2F-BCCD-9C69D86159DF}"
"rRIGRET_DEFVIEW","{1768545F-396E-4AB3-BF86-373C2810A763}"
"REPermDes_structtype","{02AE167A-17B5-4BC0-BEEA-2578EEB3332A}"
"REPermDes_DEFVIEW","{DC0124F2-A09E-4652-9E1D-DEF30D7CA9D7}"
"rRIGRED_structtype","{1F5B103E-D124-47C6-B716-519286AE9D02}"
"rRIGRED_DEFVIEW","{6C07B50B-A5D5-4B5C-B4C6-748EBC37B08F}"
"rRIGLan_structtype","{46BE0D8B-99A5-42AE-A488-FB7E2387BC62}"
"rRIGLan_DEFVIEW","{8D750A55-0651-40FE-8BA9-69EF0A878FDD}"
"rRIGSEO_structtype","{615BF0FB-D9D8-4B5A-B5D9-3BB573609A8E}"
"rRIGSEO_DEFVIEW","{24C91FAB-ECC4-45E6-A8DD-7504437D74BE}"
"rRIGPEO_structtype","{63ED6284-31A7-4C20-91EC-03488E020C39}"
"rRIGPEO_DEFVIEW","{1D2531C9-CEC6-4733-BD7E-8F83CB45CDA6}"
"PPermDescrs__structtype","{1AACB86E-0506-422C-BDBE-5BD7AF8ED256}"
"PPermDescrs__DEFVIEW","{430C4A9E-D7ED-4A34-B9DF-6AE7E1AF4E0B}"
"RERateCatsDes_structtype","{7D64EB2C-1BD9-4402-B676-DF15AF151D93}"
"RERateCatsDes_DEFVIEW","{DF8904B9-F9CF-43CD-8AF2-A5EFBE20BF3F}"
"REDocument_TDEFVIEW","{E8311754-5F5E-40B2-9C41-D415C37BDFBD}"
"REDocumentDes_structtype","{A9050B65-5781-4515-AB36-26A5083F10BF}"
"REDocumentDes_DEFVIEW","{2FF83DBD-1CF8-4906-821B-008A5C2D3375}"
"rREDocTools_structtype","{6198BA56-AEF1-41B0-8271-CEE06CCA1317}"
"rREDocTools_DEFVIEW","{F5AA822E-C216-456A-AD55-8E364CA1C9C3}"
"PEODescrs__structtype","{AFDC6F8E-82A1-4C1B-B7D3-9A60A31EE396}"
"PEODescrs__DEFVIEW","{16A2D87C-1825-4098-9456-4632F590FF8D}"
"rREDMPRs_structtype","{BE9D8DD9-DAA4-4CB8-A728-3277C1836542}"
"rREDMPRs_DEFVIEW","{3CC4D433-1FDC-40AD-A7A3-D16B21694E5F}"
"rREDocSEO_structtype","{7A44DDC5-1E2B-4668-BD6A-E17885021C31}"
"rREDocSEO_DEFVIEW","{A08FBABB-7428-408D-9725-C10234CFD733}"
"rREDocREV_structtype","{AB9D5108-1CE1-4393-A216-BB73D93BF4A4}"
"rREDocREV_DEFVIEW","{03713218-08C4-4EAB-A574-2E13098B8C18}"
"rREDocLand_structtype","{4B46730C-D079-4B86-9FF3-795BBB36CECF}"
"rREDocLand_DEFVIEW","{64BDCE8F-0E9F-4A1B-9B4C-56CC290077CA}"
"rREDREExps_structtype","{D65032B4-3745-4E44-A1E1-4269CC52B38F}"
"rREDREExps_DEFVIEW","{621D8B89-E9CA-4843-B159-F00FFB7DBE0B}"
"rREDMFlows_structtype","{17F0478F-E44B-4EB0-BA8D-7FC8809EA005}"
"rREDMFlows_DEFVIEW","{A209D329-993C-4B43-8481-2E6640A8730D}"
"rDocRep_structtype","{6502DDE2-849A-4AFE-92EF-66DD1F3B33CA}"
"rDocRep_DEFVIEW","{01974084-46CB-4B56-B931-7F893C3737DB}"
"rREDocPEO_structtype","{0445789D-4815-43D8-8213-0FF498D0BAC2}"
"rREDocPEO_DEFVIEW","{5C58A89A-BD33-4FCA-A6D4-1854A91D9A89}"
"PEOUseDes_structtype","{A8B33577-154A-48CA-8697-88606A53A138}"
"PEOUseDes_DEFVIEW","{B8317FA1-901C-4FE7-B6A3-391322619AF4}"
"SEOFunDes_structtype","{E965287B-C8EC-4AE5-B171-205CE7E9E42D}"
"SEOFunDes_DEFVIEW","{0B9603F0-7C78-41B1-8A41-86EAAD572F8B}"
"ObjEndUseDes_structtype","{4370C586-D3FF-4C22-9022-B7D61CBE9D01}"
"ObjEndUseDes_DEFVIEW","{8886D2C8-823F-4211-A269-B1D546FB77CB}"
"ToolEndUseDes_structtype","{86F809D1-792D-40BE-9BB7-53136F209FAA}"
"ToolEndUseDes_DEFVIEW","{0373F501-9707-41F2-84D8-D4A1C39436A4}"
"SEO_TDEFVIEW","{2649390B-6BF1-43F6-8DE6-336346A209CC}"
"rSEOPhotos_structtype","{16561CC2-5808-4EAC-97AA-220A06DD8918}"
"rSEOPhotos_DEFVIEW","{C57DA462-2578-4B0B-BDB0-90149C0D7999}"
"rSEOREDoc_structtype","{3096BEF9-85C1-487F-8549-E0491E37EDB0}"
"rSEOREDoc_DEFVIEW","{7F1165D4-80C8-4A6C-9DD2-D8A150B86517}"
"rSEOReq71_structtype","{EE5FDBB5-A024-4BB1-B4CA-946B9797B74D}"
"rSEOReq71_DEFVIEW","{BDF2ED9D-ED08-40B8-B59B-EBCC9C5B7384}"
"rSEOMeters_structtype","{EB57DFB6-FEFC-483A-BEE8-E0FC52842D21}"
"rSEOMeters_DEFVIEW","{7A119534-445A-40A2-8625-30A23BDB10B4}"
"SEODes_structtype","{D9533829-B201-4428-9BEE-C400FB6928CD}"
"SEODes_DEFVIEW","{BD49D721-A1D4-4432-AC42-D009DE3E6A49}"
"rSEORIG_structtype","{75EB6AF9-5B9B-469D-918F-75E012A2A40F}"
"rSEORIG_DEFVIEW","{32876CD9-11FF-42FE-9A83-E76DA03DE91B}"
"rSEOREP_structtype","{00F178AC-D58F-4CAE-8C6F-59C4543F6E3B}"
"rSEOREP_DEFVIEW","{B356EBBB-A942-4651-8C8C-09CB7FA22D42}"
"rSEORatCat_structtype","{744AD2ED-9123-4F60-8A22-B4C579627402}"
"rSEORatCat_DEFVIEW","{E3EF3193-AA7C-429F-8654-4EB468779690}"
"rSEOTools_structtype","{2A3F3099-6905-4F17-ABC6-0467DA8A3225}"
"rSEOTools_DEFVIEW","{31722F4C-5F21-4F2A-BFF1-3B5AA8724848}"
"rSEOReq75_structtype","{DCCBBC5A-C592-4469-80EF-7C8E857FA83F}"
"rSEOReq75_DEFVIEW","{5D970049-C66C-4140-92C8-BBB4670F5BAE}"
"SEOMFExps_structtype","{44C7B44F-E5A0-448C-89F3-56A89054D4B2}"
"SEOMFExps_DEFVIEW","{BE970181-45FF-4C3B-9AB5-31F9499BA324}"
"rSEOReq73_structtype","{004D78AB-CE92-4CB7-BE8D-B72CA082E411}"
"rSEOReq73_DEFVIEW","{BFACB943-6FF9-4B00-95D7-A19A71185E67}"
"SEODescrs_structtype","{DB831DE6-F68C-4E82-813C-903AA715A2F7}"
"SEODescrs_DEFVIEW","{E3BB85C6-ABE2-44C6-9136-D5350970DE94}"
