"MTSYSTEMID","{9A360531-D935-4676-952A-5BF35A5CFE80}"
"SSDICLETTER_LR_structtype","{C9E65254-353C-45E8-848B-1E2FE698C1D5}"
"SSDICLETTER_LR_DEFVIEW","{23555853-B885-4F8B-BBB2-73563A7DFED4}"
"SSKP_TDEFVIEW","{987CB764-90C7-411A-AE81-440A267662D1}"
"SSKP_ADDR_structtype","{DF1FA59D-4734-4777-8398-3AE5E2CB2F34}"
"SSKP_ADDR_DEFVIEW","{53BC94E0-9860-4188-A700-02705172EA08}"
"SSKP_IDX_structtype","{AE9EA78C-A277-4638-8C87-3A58AE9D6B31}"
"SSKP_IDX_DEFVIEW","{D4C8BFC6-D10E-4AA4-B3EE-0475ECCB0317}"
"SSKP_LIST_structtype","{1F70488C-F47E-4F5C-80EF-1F3DBE30130A}"
"SSKP_LIST_DEFVIEW","{43E95B20-DFA9-46FF-9FF3-FF39B42BEC9E}"
"SSKP_DEF_structtype","{C1F31FE4-AF3F-410F-B7C5-487D1EFFD894}"
"SSKP_DEF_DEFVIEW","{3E9F8FE2-6C2D-4D5F-A308-FB897521231C}"
"SSRUNSCH_DEF_structtype","{F71D27EE-E4A2-4992-A726-A67242C46995}"
"SSRUNSCH_DEF_DEFVIEW","{0FA6490A-F316-4719-8104-EDE6C07891B9}"
"SetTypeOrderAUTO_structtype","{DE288C0E-505A-4E69-B49B-FFB553C6ED1F}"
"SetTypeOrderAUTO_DEFVIEW","{FB0E83D2-ABD8-49E9-8CCC-FA7C8E79E348}"
"SetListSegment_structtype","{7FD50F49-3383-4E82-90EB-6DE8DED7E4E5}"
"SetListSegment_DEFVIEW","{E4514E91-9C4B-4756-A8AA-54A3E40BB73E}"
"SetPC_structtype","{822C1E7F-6A0E-48E8-BFA2-6109AB26C7C3}"
"SetPC_listORG_structtype","{F2756DA2-54EC-465D-9E60-6BBFE39A3AFC}"
"SetPC_listORG_PARENT","{1184D058-84EA-45F4-AA84-737B78A26300}"
"SetPC_listCLI_structtype","{687492CB-8F35-4222-8F53-9886AF78E2F3}"
"SetPC_listCLI_PARENT","{8B445BFD-A9E8-470E-9D79-E3812E2C8976}"
"SetPC_listTypeOrder_structtype","{96031A9C-17F1-4B50-85B1-A4BF2672B40D}"
"SetPC_listTypeOrder_PARENT","{2DA6001A-DD77-43BE-BD2D-D7646931AB97}"
"SetPC_TypeTRF_structtype","{4A58061B-F310-4C67-823A-476D77D83910}"
"SetPC_TypeTRF_PARENT","{FCD237C4-C10F-4688-A524-D0F195944E5B}"
"SetPC_DEFVIEW","{746D8F1E-B5E2-4C02-BAAB-518D1CF4D216}"
"SetPC_listORG_DEFVIEW","{6C893379-3CF1-43F2-88E5-86C06CB8B9D2}"
"SetPC_listCLI_DEFVIEW","{9CD7E782-39ED-4963-8331-F7FD332CBD22}"
"SetPC_listTypeOrder_DEFVIEW","{C3CB633E-1B6B-4FA2-B229-EA220835AC32}"
"SetPC_TypeTRF_DEFVIEW","{0FF82A9F-B9E2-49FF-8A53-73559AC8B6DE}"
"SetCommon_structtype","{5BC1DB8B-31FB-4CB8-9711-0EBE27B5D8E5}"
"SetCommon_DEFVIEW","{011F05DB-84A9-4D5C-9953-3C29AA87A97A}"
"SetTypeOrder_structtype","{BD89335E-06A6-46AE-B0FE-C97B3A904EDC}"
"SetTypeOrder_DEFVIEW","{C3EE80DA-5E61-4FB3-971B-CF82103AACA8}"
"SSPO_Event_structtype","{DB6A31F5-2C50-4D39-9C59-8CCD25261359}"
"SSPO_Event_DEFVIEW","{0316EFDD-A0FE-464F-86F8-9DB7420F5E88}"
"SSPO_DOP_structtype","{192BCB72-676E-4F10-BD66-55308C8C97DA}"
"SSPO_DOP_DEFVIEW","{2123C339-76E8-41FC-A5F0-C9EF029376D5}"
"SSPO_DEF_structtype","{D977AB9A-EF5C-41CE-879A-F4F79FFA2B38}"
"SSPO_DEF_DEFVIEW","{DC636B2D-2F5D-45A3-802F-FF15F760B085}"
"SSPO_CB_structtype","{DFAE6DB9-9730-406D-92E8-37D2E7EDDE60}"
"SSPO_CB_DEFVIEW","{D79FC8F5-23FF-4127-9323-F8BCFDA68B3A}"
"TRF_ZONE_structtype","{6FC01129-5E92-41A6-AC4C-5FA775DDD657}"
"TRF_ZONE_DEFVIEW","{CA33D5ED-BAA6-47E2-B0F6-B24BB593D10D}"
"TRF_ADDITION_structtype","{14F17617-77F3-4FD9-B1B3-DF06FCF2051D}"
"TRF_ADDITION_DEFVIEW","{2C9058B9-C6E7-4054-8471-67B400920073}"
"TRF_KOEF_structtype","{60D3418F-EACC-451F-A198-AA787A0050BC}"
"TRF_KDAtES_structtype","{AFB9775A-4AE5-4039-9A4A-B354101F578D}"
"TRF_KDAtES_PARENT","{2C2EF7C5-70C2-4109-91F4-C709F4ED05A3}"
"TRF_KOEF_DEFVIEW","{3C890D25-EFD3-49A0-B505-D55ED0FCA845}"
"TRF_KDAtES_DEFVIEW","{3037B255-1CF3-45F8-9D71-AB5B2FE2CF41}"
"TRF_PRICE_structtype","{B4C96F0A-BB61-4864-80D8-A5C41B9FF7F2}"
"TRF_PRICE_DEFVIEW","{1F3E72D2-01E7-40BF-A890-24C2344E7693}"
"TRF_DEF_structtype","{7920F5AD-A5E6-4988-B26D-5080B29B2467}"
"TRF_DEF_DEFVIEW","{DD02788E-D283-4843-B89C-6A2CE9964757}"
"SSSAMP_TDEFVIEW","{ED563802-8142-48C5-BCB6-0B0E7B49ED5B}"
"SSSAMP_DEF_structtype","{E6C34EDD-6D74-483F-A1CA-A2E640B51FFB}"
"SSSAMP_DEF_DEFVIEW","{71D1B8CA-4557-4C5A-8D35-F9653693B684}"
"SSSAMP_LINES_structtype","{4CA58396-81C1-4AD0-B22D-C1FE42E84B60}"
"SSSAMP_LINES_DEFVIEW","{8E3C8CE9-F9D5-47BA-88AA-542845A13E2F}"
"SSTRFS_TDEFVIEW","{931F185F-B6DC-4C2F-8423-85737973B1AF}"
"TRFS_KOEF_structtype","{7C137747-FE77-4D6B-85ED-675716337088}"
"TRFS_KDATES_structtype","{4551DD70-4C5A-46C1-91A9-3E3E5609ADF2}"
"TRFS_KDATES_PARENT","{F3B8F8CC-EF8E-48DB-A7F5-B2B7C71DA6EB}"
"TRFS_KOEF_DEFVIEW","{AE21EF92-5092-42B1-8ED3-36B865ECD382}"
"TRFS_KDATES_DEFVIEW","{2A153ECE-06B0-4998-A486-96311E1178E4}"
"TRFSlist_structtype","{8C820481-53F4-47A0-9F1E-4B93D5F8386D}"
"TRFSlist_DEFVIEW","{C81E677B-5543-4E45-83AA-F8648664E068}"
"TRFScommon_structtype","{B49F369D-BF1F-4C0C-A9E3-A9C81885CDDF}"
"TRFScommon_DEFVIEW","{74066F07-C021-4064-B51D-3993DDF3A85C}"
"FIELDTYPEMAP_PAT_structtype","{91829953-06F9-4EFD-8530-1551A2C001B7}"
"FIELDTYPEMAP_LIST_structtype","{ED7E6BBA-BD55-468D-8E0B-331B5BC0AFCC}"
"FIELDTYPEMAP_LIST_PARENT","{EC049DA2-FEE9-4446-BD64-B3766AC94E64}"
"FIELDTYPEMAP_PAT_DEFVIEW","{1F3A0C38-F7CB-492E-85C9-3DE3C5C0CFF1}"
"FIELDTYPEMAP_LIST_DEFVIEW","{F57BED39-4C7B-4341-803B-F968DE21AEF0}"
"SSACT_LINES_structtype","{C2665272-8C15-46E0-8A64-80C0EC91A73F}"
"SSACT_LINES_DEFVIEW","{F17B663C-FB96-4EAD-B7FD-FBDC775BF94C}"
"SSACT_DEF_structtype","{B95D3FE2-C459-4E40-8F03-1BBA6A0CC39B}"
"SSACT_DEF_DEFVIEW","{03E6094A-C3E0-4B10-87E5-9DA832F83C2B}"
"SSPKO_DEF_structtype","{E373CDC5-7CA9-4958-806F-217EB7575A65}"
"SSPKO_DEF_DEFVIEW","{7F757AB3-BEB1-4819-9D28-9C329E9FE250}"
"STDJournalExt_TDEFVIEW","{A5D7571A-1910-44DC-A876-5C7CB9E2952D}"
"SSDELIVN_TDEFVIEW","{324EAFB2-5D1A-426E-B12E-04F3D5DED58D}"
"SSDELIVN_ZIP_structtype","{969425C8-905B-4E05-A244-1CFC58BFAF5A}"
"SSDELIVN_ZIP_DEFVIEW","{C956B602-306E-4EC8-A002-52559EBD2AB4}"
"SSDELIVN_DEF_structtype","{2508F753-2BA3-4050-AB94-F280CB79A6D2}"
"SSDELIVN_DEF_DEFVIEW","{51452C08-1788-4E4A-943B-2319D480375A}"
"SSCONDIT_TDEFVIEW","{C3D9DAC8-7FCC-4301-8ADB-57F1FAF9ABAA}"
"SSCONDIT_GROUP_structtype","{5D9AF28B-BBA2-466E-9902-A6584734FD97}"
"SSCONDIT_LINES_structtype","{CCE67178-235F-48EC-A6DF-75F0A8E32382}"
"SSCONDIT_LINES_PARENT","{4DFB8EE4-D696-4F44-BA72-915D1F4C311A}"
"SSCONDIT_GROUP_DEFVIEW","{41AC88C5-7E75-4AE2-9F04-6CAAC5560ACA}"
"SSCONDIT_LINES_DEFVIEW","{0F4AA348-4B00-46A0-AC84-3A9F60C6C7FF}"
"SSCONDIT_DEF_structtype","{842BD32C-E0E1-4315-AF95-C1852C778C71}"
"SSCONDIT_DEF_DEFVIEW","{C672E99D-8C83-4719-8396-3A632002A306}"
"SSMNY_TDEFVIEW","{56BFB1B3-9D6E-4656-AC3B-B8AB759E8A18}"
"SSMNY_DEF_structtype","{BCDBDCD3-2011-4382-9F25-4747BFD00534}"
"SSMNY_DEF_DEFVIEW","{AA3EA790-A45E-4A96-A3D5-C1AA11EA1BE9}"
"SSZONEPATH_TDEFVIEW","{03E64D9C-D308-4FBB-BB50-E15DA2140520}"
"SSZONEPATH_DEF_structtype","{ED1C000E-9BEC-4E2D-B481-A9C9A815A722}"
"SSZONEPATH_DEF_DEFVIEW","{16F4C994-D6A7-4582-8ECC-1EDFDF4851A9}"
"SSZONEPATH_ZIP_structtype","{61F09B85-A218-4611-B618-D91F7FFB8760}"
"SSZONEPATH_ZIP_DEFVIEW","{7795A5E3-AF60-4957-98A5-11795F99DB63}"
"SSLISTBOX_EVENT_structtype","{33539AAB-0E79-4DFD-AECD-CFC94556847F}"
"SSLISTBOX_EVENT_DEFVIEW","{FFFA0C4A-85E6-44FC-A775-EF274AF7B287}"
"SSLISTBOX_DEF_structtype","{7095C333-1ABE-4D16-994E-B60F227AA0C4}"
"SSLISTBOX_DEF_DEFVIEW","{817173F0-D60B-4FE1-9A0B-E4A91F1211C7}"
"SSLISTBOX_LIST_structtype","{6C28FDA4-BBE4-4002-9B7A-06EE61628DE9}"
"SSLISTBOX_LIST_DEFVIEW","{DB5E78F4-BBA6-48A3-B054-19332930B7DC}"
"SSDELIVY_TDEFVIEW","{A7772E64-9221-4FEF-8CC5-151DBE082C5A}"
"SSDELIVY_DEF_structtype","{2610E7AF-4766-4D61-B467-AB4564109169}"
"SSDELIVY_DEF_DEFVIEW","{D211F8D5-F539-4EC1-A5C7-A5077463104B}"
"SSZ_LISTPO_structtype","{36443F54-0BA7-46C2-BD2B-61E0976DC139}"
"SSZ_LISTPO_DEFVIEW","{483F08DC-9C43-474D-92BE-4E6548E6342E}"
"Position_structtype","{B4976695-F385-4EAE-92D8-6CE13BF82E5A}"
"SSRUB_TDEFVIEW","{6873951B-030A-46ED-A6AD-BE9172D69CB8}"
"SSRUB_DEF_structtype","{8BA14E2E-CAF8-418F-9042-E876BC9C6F2E}"
"SSRUB_DEF_DEFVIEW","{EA168835-92C6-453D-88D8-E42D2E5B0D88}"
"SSRUBRubric_structtype","{2404BBA1-4A47-4331-BB4F-F0E89ED9FCB2}"
"SSDOG_DEF_structtype","{736B34D0-CDF9-4458-9C8E-4C6198305C09}"
"SSDOG_DEF_DEFVIEW","{F2A1127B-35FA-449E-802B-55DD22AA6F4B}"
"SSCLI_PERSON_structtype","{C863FA0B-2F6F-41D9-B87A-EAB2131DE126}"
"SSCLI_PERSON_DEFVIEW","{B5D73A6A-D3F2-40E5-AA47-4C8100D2446A}"
"SSCLI_DEF_structtype","{4E4E1FA6-271E-407D-B82E-BA0F34CFD0F2}"
"SSCLI_DEF_DEFVIEW","{CBAAC3EE-0063-4B03-B1A2-9D3FC541040F}"
"SSCLI_DOG_structtype","{AE4AD52C-04CA-40F3-9B33-170A0B0F8445}"
"SSCLI_DOG_DEFVIEW","{28E78B18-D0FF-4E7D-A627-D3DDC36AE552}"
"SSCLI_BANK_structtype","{40B88969-9FC6-4FA9-942D-EC6085FD9D30}"
"SSCLI_BANK_DEFVIEW","{2CD45638-FE8B-4AA0-B0DE-D4A798BA5C83}"
"SSCLI_DEBT_structtype","{5F0EFC7C-9958-4C78-83C7-1680873952D9}"
"SSCLI_DEBT_DEFVIEW","{3A16DD2D-A480-4981-9225-35019E5961E2}"
"SSCLI_ADDINFO_structtype","{4703B840-DB09-48D7-917E-E751F93672C3}"
"SSCLI_ADDINFO_DEFVIEW","{5349A7A0-C284-4DA4-BC5C-8CE6F32F823E}"
"SSCLI_RUB_structtype","{8EF0559D-0026-49EE-A778-091BD4956F1E}"
"SSCLI_RUB_DEFVIEW","{7BAEE43B-412F-4E9C-97EE-73EAFAD4BE13}"
"SSORG_D_structtype","{42C01D0A-7CA0-456E-ABEC-C31F4877754A}"
"SSORG_D_DEFVIEW","{BDD50469-CC1F-4922-A10D-3EE590666999}"
"SSORG_DEF_structtype","{9CB08FDE-14C2-4933-A4A0-A083FAA1C14C}"
"SSORG_RUB_structtype","{9212122D-07FD-4D2B-98DD-9690F070F3AF}"
"SSORG_RUB_PARENT","{74A7414F-69D9-4F80-A5C8-F169C4194D01}"
"SSORG_CLI_structtype","{ED7DEEDE-9FAE-4C92-AB97-364A6C28A83A}"
"SSORG_CLI_PARENT","{60A92B54-337D-47ED-A26B-E924FC6CCB13}"
"SSORG_DEF_DEFVIEW","{FA3BB7FE-EDB1-446B-A9F7-876085E27EFD}"
"SSORG_RUB_DEFVIEW","{A585C4F9-FDB9-465F-937C-19D9A8F54D87}"
"SSORG_CLI_DEFVIEW","{80D504E0-F35F-4B5B-AFFB-D79174FC1386}"
"SSADDCOUR_TDEFVIEW","{11E530D7-B0F7-4796-B1E6-EA38EEB1113F}"
"SSADDCOUR_TABLE_structtype","{FFCA7E89-1E1B-4FE1-BEA4-441322559617}"
"SSADDCOUR_TABLE_DEFVIEW","{160639A6-A578-42E4-B475-58AF728BC5B5}"
"SSADDCOUR_DEF_structtype","{B9480187-CF28-4FA3-9017-0A252D100680}"
"SSADDCOUR_DEF_DEFVIEW","{CCC67F14-676B-4347-8094-6F263AA72909}"
"SSADR_ZIP_structtype","{071FA9F6-DEFA-437E-AA89-F914CF27CD5B}"
"SSADR_ZIPINFO_structtype","{92783F99-FB12-43F2-9BCF-6577572A14BD}"
"SSADR_ZIPINFO_PARENT","{DE9DDB6E-DEF1-43B8-8A90-F6946AC37C44}"
"SSADR_ZIP_DEFVIEW","{89954E81-7DBB-4606-9EE4-29B28072256C}"
"SSADR_ZIPINFO_DEFVIEW","{BED4671B-8845-4E4A-B727-94DC2AB03E96}"
"SSADR_Street_structtype","{275084FD-A418-42CE-9427-4C75358EDB66}"
"SSADR_STREET_S_structtype","{48F27884-0255-45B0-8356-C3D45313D9D4}"
"SSADR_STREET_S_PARENT","{FCA72EBB-90F6-4D34-9048-4A6C22D264A8}"
"SSADR_Street_DEFVIEW","{FD9C38EA-0662-4AB2-A887-979B887333DE}"
"SSADR_STREET_S_DEFVIEW","{E562D7B6-98E2-48B4-8066-D0AE5164A23F}"
"SSADR_District_structtype","{A41BB865-E05E-4E67-BC37-D630E223F1C0}"
"SSADR_DISTRICT_S_structtype","{7AE71C56-9BDA-4A52-ABF8-62831987F645}"
"SSADR_DISTRICT_S_PARENT","{D45EF37F-7583-414E-9D92-B80554AA308E}"
"SSADR_District_DEFVIEW","{F231A096-4C6B-4EF6-8668-669D5A342190}"
"SSADR_DISTRICT_S_DEFVIEW","{BCC57038-A978-4435-BBD4-A72B68322BDB}"
"SSADR_Region_structtype","{9959DB98-EBF7-4494-8216-E47CD15772F9}"
"SSADR_REGION_S_structtype","{DC97749A-7882-4947-B976-59C60C6BB9B1}"
"SSADR_REGION_S_PARENT","{4419C9E9-73C3-4F30-A7AE-F75676B01231}"
"SSADR_Region_DEFVIEW","{4E411F19-02A5-4541-BA1F-271A8406DA69}"
"SSADR_REGION_S_DEFVIEW","{E1FC7906-00FC-4335-BD14-DC26BFC5CE7B}"
"SSADR_Town_structtype","{84E9A458-3449-445D-950A-BADC387004CB}"
"SSADR_TOWN_S_structtype","{5526AB36-29BF-4493-A9C0-BAEC6710A8DC}"
"SSADR_TOWN_S_PARENT","{64D2E51D-6C9C-42B9-96F5-9575568096A2}"
"SSADR_Town_DEFVIEW","{B1830DD5-C2D9-44A8-92F2-A137E09AD40C}"
"SSADR_TOWN_S_DEFVIEW","{91CD1400-1009-4003-B868-DC278989A724}"
"SSADR_DEF_structtype","{72147142-4FFF-4EB6-86FA-074DB747A8A0}"
"SSADR_DEF_DEFVIEW","{EDD73DD5-A675-4457-8DAC-749A4CDE9B75}"
"SSAgent_TDEFVIEW","{1309607C-2CF2-47DB-B16C-1542A7904372}"
"SSAG_SEGMENT_structtype","{125692FD-0DEA-4FC8-923D-0738DFF371BD}"
"SSAG_SEGMENT_DEFVIEW","{6EAFFA21-BF07-409F-BFEA-473A58D72DBA}"
"SSAG_DEF_structtype","{863144AD-D270-474B-B398-5660D7E3F4D6}"
"SSAG_DEF_DEFVIEW","{E62A101A-AEA3-4FF7-BE49-E1C88BBFB1F8}"
"SSRULE_TDEFVIEW","{37F6B7B1-83DF-4725-B4ED-308914FA1DAD}"
"SSCLI_LISTTRF_structtype","{B5594CBC-3614-4A7D-8D6B-1686DFC6E772}"
"SSCLI_LISTTRF_DEFVIEW","{FD57E947-5DB7-4ECF-95B7-CB40AAF77200}"
"SSCLI_RULETRF_structtype","{5166D117-2B96-4406-BDEA-FEB3E8CE4122}"
"SSCLI_RULETRF_DEFVIEW","{A50B2B65-B61C-4839-895D-F60939383AF7}"
"SSCLI_LISTCOM_structtype","{A49F69E4-91F8-4745-AFF3-97FAA902B231}"
"SSCLI_LISTCOM_DEFVIEW","{4925E5D2-EB44-4B18-9650-A29CD10A3031}"
"Num_Zones2_structtype","{2AC50C97-D9EE-4151-A317-882003B96C05}"
"Num_Head2_structtype","{EBF542F6-114C-4B9D-832A-DB727C107A87}"
"SSCOMCH_DEF_structtype","{76AA2E43-0F0B-4B90-9B9D-6928FB001BAE}"
"SSCOMCH_DEF_DEFVIEW","{03254656-7F9F-4014-BDCC-47B95AFF687A}"
"SSCOMCH_LINES_structtype","{A7758539-F82E-4BBC-9E41-8FB553ADE4DD}"
"SSCOMCH_LINES_DEFVIEW","{35994D13-3B6E-4F76-8FD8-5310593A0FAB}"
"SSDELIVNZIP_TDEFVIEW","{55E61130-C6F1-4260-8589-A4CCF0E50AA7}"
"SSDELIVNZIP_LINES_structtype","{6ACE8F1F-009F-4BF8-B27A-2143F552A171}"
"SSDELIVNZIP_LINES_DEFVIEW","{77819B66-79C6-484C-952A-A90A27B94EAF}"
"SSDELIVNZIP_ADR_structtype","{F1D40693-0219-476B-9810-FE2C80D7E640}"
"SSDELIVNZIP_ADR_DEFVIEW","{3687AB4A-4877-4E4A-9D09-D789E6DC560A}"
"SSDELIVNZIP_DEF_structtype","{935D764E-7D86-441A-9359-99E74B575454}"
"SSDELIVNZIP_DEF_DEFVIEW","{534BD166-6551-45F2-B9A9-AC9963A4A2F6}"
"SSTaskTime_TDEFVIEW","{7AAC329A-AF70-452D-AF64-70878E23C39B}"
"SSTaskTimeDEF_structtype","{1964506B-CC14-44D0-B90F-DEB7A4D992B1}"
"SSTaskTimeDEF_DEFVIEW","{D6678918-5B93-4F43-AA4C-954EA786A71A}"
"SSTaskTimeEvent_structtype","{A124F0DC-2650-4C64-BD37-5C7066F2CA31}"
"SSTaskTimeEvent_DEFVIEW","{5F9A0044-69FB-4112-B7E6-2E3FC653D0EF}"
"SSLIST_TDEFVIEW","{AA855033-B394-4021-AB1D-63A099E1836D}"
"SSLIST_LINES_structtype","{DD73B7C8-0703-4806-BB3A-92AF8A72D96B}"
"SSLIST_RUB_structtype","{43BC604E-B473-4544-809B-98ABA65B3314}"
"SSLIST_RUB_PARENT","{C471F506-D08F-4100-8FB8-E611D10E7BBF}"
"SSLIST_LINES_DEFVIEW","{AA0B0478-8871-4EDD-8EFE-44E312F8C8C2}"
"SSLIST_RUB_DEFVIEW","{3EA72E47-D517-40DA-BF88-6274E6F23190}"
"SSLIST_DEF_structtype","{9F6E9379-EA14-49E9-832E-111BE5E9AD6D}"
"SSLIST_DEF_DEFVIEW","{F57CB084-F584-42D2-861C-B0C855678BA3}"
"SSDATA_TDEFVIEW","{8550FEA7-27FA-41F1-94A2-FFEE79AEBDB4}"
"SSDATA_PARAM_structtype","{BBF876C5-4121-46B2-9EF2-87CA0D53BED7}"
"SSDATA_PARAM_DEFVIEW","{A85D47DC-1519-4261-973D-E9F6305EB7AF}"
"SSDATA_DEF_structtype","{C8B301FF-27E0-4D19-AB2C-3DD4D87F0AEB}"
"SSDATA_DEF_DEFVIEW","{4FF27882-2844-40AB-BEB2-79ED9B37308A}"
"SSDATA_MAP_structtype","{487B6DAD-0218-4403-8BF7-DC882B6A26E3}"
"SSDATA_MAP_DEFVIEW","{E07FE9F9-E1F2-4195-9382-4E096A5125B3}"
"SSCUR_TDEFVIEW","{CCBCC5FD-7DE8-4C33-8ACF-ED0744EFF505}"
"SSCUR_DOG_structtype","{90163502-2E59-4041-9EBC-89C2119792DF}"
"SSCUR_DOG_DEFVIEW","{835FEDF2-B9C4-4627-8353-862B32684F38}"
"SSCUR_ACT_structtype","{3B43F67D-1E73-4989-8BE3-B7BC533E185C}"
"SSCUR_LINESACT_structtype","{F0D8C04F-8D96-46CE-8B87-AB1F146EB46D}"
"SSCUR_LINESACT_PARENT","{3BB6F1BE-B5DF-47FD-8167-820474042FD3}"
"SSCUR_ACT_DEFVIEW","{DE276876-240D-491A-BE93-F71BE4D96659}"
"SSCUR_LINESACT_DEFVIEW","{0E6191DD-F053-46C0-86B1-6EA2D02A3313}"
"SSCUR_DEF_structtype","{5714ABC0-FD12-49A7-83F4-476BE165DC9A}"
"SSLETTER_DEF_structtype","{3FCE858A-5862-42BC-AB95-2B416043178D}"
"SSLETTER_DEF_DEFVIEW","{0EC1E1CD-5A64-49CD-9329-8A4B77C550AF}"
"masterPRNCH_METHOD","{6A00E60F-D61A-4BC7-8F74-3BA13C34D78A}"
"VBSavePO_DEF_METHOD","{9C5640F5-4617-4CEE-AED4-B7F27E904191}"
"GetFreeNumber2_METHOD","{E5241200-F8A7-4D5E-BA27-E04D1F424DF4}"
"SetPC_MANAGER_METHOD","{251B97AC-1D48-4AA6-B0C1-4E4AA74823F4}"
"VBCalcInfoDeliv_METHOD","{9AD6BD4E-1CC2-4913-8EAA-C932A3463CB0}"
"WMSG_NOM_structtype","{6ABD8FC9-1D44-4B7B-AEAE-7EB8FC815B52}"
"WMSG_NOM_DEFVIEW","{E2960B4F-197F-453A-808D-11190D626496}"
"WMSG_CLASS_structtype","{12CB86D5-5709-4111-910F-A4D0AE62C0DD}"
"WMSG_CLASS_DEFVIEW","{8D1E24E6-7C01-4039-A27C-6038572C821B}"
"WMSG_CAT_structtype","{F4B13B74-819D-4138-A9E4-F7CFD4C7E6E2}"
"WMSG_CAT_DEFVIEW","{C3BC6CE6-0862-4499-AA61-4FDE4B3C8EAB}"
"WMSG_TYPE_structtype","{C6DA0295-A374-4FDC-AA41-597008C78AFC}"
"WMSG_TYPE_DEFVIEW","{B14E9021-EF9B-4EED-AB36-C2101F28DF38}"
"WMSOPT_DEF_structtype","{9E4F9E97-655C-4D18-AAB8-3C8747284BAD}"
"WMSOPT_DEF_DEFVIEW","{D66AC812-697B-4A73-A946-0DEF1D8F1EF7}"
"WMSOPT_MOVE_structtype","{0E860AFC-062A-44C2-B5DC-36F38F546DA0}"
"WMSOPT_MOVE_DEFVIEW","{5CDF184F-1330-4E44-9FC0-003503AE4030}"
"WMSD_GTYPE_structtype","{3755802E-F98F-4534-A6DD-B45A841C7CED}"
"WMSD_GTYPE_DEFVIEW","{2096945C-9594-4510-8252-94E4F29F5E85}"
"WMSD_ZTYPE_structtype","{F677D0B0-5DC4-4876-9147-6B8F4129B955}"
"WMSD_ZTYPE_DEFVIEW","{0FF3904E-6EE4-47C1-8313-4060A4698CCF}"
"WMSD_PLTYPE_structtype","{B954D053-3EC6-4608-8D93-9FACC53EE06B}"
"WMSD_PLTYPE_DEFVIEW","{50BA37AE-E969-4BD3-B6DD-F6AF561E5B5F}"
"WMSD_QTYPE_structtype","{4414718F-E3C8-4CE7-A562-078A9187F7F3}"
"WMSD_QTYPE_DEFVIEW","{FA3AADD9-DB1A-43D7-8C40-707E3CA61BB0}"
"WMSD_ATYPE_structtype","{8CE20382-A659-4A8A-9034-06D7692BC12D}"
"WMSD_ATYPE_DEFVIEW","{98E4FA80-9583-4FCE-92EE-54DE7154BDD7}"
"WMSD_SRV_structtype","{1ABBB033-D501-4F78-AB1E-66BC9631C9E9}"
"WMSD_SRV_DEFVIEW","{B0EF3175-C8C7-4409-8D82-7BE7E6FB95FD}"
"WMSD_PART_structtype","{25A8D374-EF89-4479-8D08-20AFA1A7F6EA}"
"WMSD_PART_DEFVIEW","{2850337E-30DD-4AD0-8DA1-FF4D738D476D}"
"WMSD_FACTORY_structtype","{CA95C71B-69AA-4539-94F0-49C9C16F636F}"
"WMSD_FACTORY_DEFVIEW","{0F2FA0A6-43C4-4D3F-8C18-951EDD5E319E}"
"WMSD_KILLPLACE_structtype","{30E3AF1C-D4D3-42D1-88DA-6415D863C903}"
"WMSD_KILLPLACE_DEFVIEW","{B961A664-9F12-452E-93DE-C7E62C10C60F}"
"WMSD_COUNTRY_structtype","{87F80C16-8758-44A8-B3F6-6FCC5AC0AD2F}"
"WMSD_COUNTRY_DEFVIEW","{132C89F8-9651-48CD-A1F8-D063D19A49BF}"
"WMSD_CAMERA_structtype","{5A6A2DAC-435F-4682-90A1-93BF4AF1F927}"
"WMSD_CAMERA_DEFVIEW","{E1EBA007-62A9-4E50-B013-F85332CA5A09}"
"WMSD_RULE_structtype","{0B58846D-7319-452A-A3A7-BC2A9AB4EA75}"
"WMSD_RULE_DEFVIEW","{5B11DC66-FE1C-4EAF-99AF-784D5EC51E2C}"
"WMSD_OPTTYPE_structtype","{25C373BE-9FE8-404D-9C4B-EFE2094B3802}"
"WMSD_OPTTYPE_DEFVIEW","{288D42F5-A95B-4339-B703-1D96EC68DF1D}"
"WMSD_MOROZ_structtype","{1FCD3563-9E22-4BB7-9E6F-19EA876357EB}"
"WMSD_MOROZ_DEFVIEW","{99920678-DDFA-4BEA-A8E4-7E85E198B1AA}"
"WMSD_WH_structtype","{D067B62B-156F-4C1E-885C-C674A8FB314B}"
"WMSFN_MAX_structtype","{2BB713BF-5DA9-49A2-A0FC-E291D7F75C29}"
"WMSFN_MAX_DEFVIEW","{91858D3D-6CD4-4922-A951-39F33E9DC395}"
"WMSPL_DEF_structtype","{8409C58B-EA73-43B9-8F11-7DC959CB06EB}"
"WMSPL_DEF_DEFVIEW","{41F57ECA-DB7F-4610-92F4-B4A0E43375DB}"
"WMSPL_GOOD_structtype","{F2037D6B-A730-4485-BDAA-DD36830D5BDB}"
"WMSOP_KLNK_structtype","{BC85042C-3326-4FC4-902E-695DCA69B0C8}"
"WMSOP_KCAM_structtype","{7A44AFEC-E7D4-44A2-8500-E55C83AD95B4}"
"WMSOP_KCAM_PARENT","{FB30FFFA-85DE-4BD2-A30A-CA43EBE9EBD5}"
